degradation_time_days,weight_loss,study_id,instance,phb_initial_mol,phv_initial_mol,degradation_condition,degradation_mechanism,additives,t_deg,degradation_environment,additive_type_1,additive1_percentage_wt,additive_type_2,additive2_percentage_wt,additive_type_3,additive3_percentage_wt,sample_shape_morphology,pha_degrading_microbes,experimental_scale
15.0,77.0,19.0,3,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
16.0,85.0,19.0,3,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
18.0,92.0,19.0,3,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
20.0,98.0,19.0,3,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
21.0,99.0,19.0,3,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
30.0,100.0,19.0,3,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
15.0,24.0,19.0,4,81.9,19.1,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
15.0,44.0,19.0,4,81.9,19.1,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
17.0,54.0,19.0,4,81.9,19.1,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
18.0,64.0,19.0,4,81.9,19.1,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
19.0,73.0,19.0,4,81.9,19.1,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
21.0,85.0,19.0,4,81.9,19.1,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
23.0,88.0,19.0,4,81.9,19.1,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
25.0,93.0,19.0,4,81.9,19.1,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
27.0,97.0,19.0,4,81.9,19.1,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
30.0,100.0,19.0,4,81.9,19.1,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
1.0,10.0,19.0,5,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
3.0,20.0,19.0,5,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
4.0,27.0,19.0,5,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
5.0,35.0,19.0,5,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
6.0,41.0,19.0,5,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
8.0,46.0,19.0,5,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
8.0,53.0,19.0,5,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
10.0,60.0,19.0,5,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
12.0,67.0,19.0,5,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
13.0,75.0,19.0,5,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
15.0,81.0,19.0,5,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
16.0,85.0,19.0,5,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
17.0,91.0,19.0,5,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
19.0,95.0,19.0,5,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
21.0,99.0,19.0,5,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
31.0,100.0,19.0,5,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,50.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
3.0,4.0,19.0,6,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
6.0,8.0,19.0,6,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
7.0,16.0,19.0,6,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
10.0,22.0,19.0,6,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
12.0,28.0,19.0,6,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
15.0,36.0,19.0,6,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
17.0,42.0,19.0,6,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
18.0,50.0,19.0,6,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
20.0,57.0,19.0,6,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
21.0,70.0,19.0,6,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
23.0,71.0,19.0,6,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
25.0,77.0,19.0,6,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
27.0,81.0,19.0,6,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
29.0,86.0,19.0,6,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
31.0,88.0,19.0,6,81.9,19.1,aerobic,microbial_enzymatic,yes,30.0,laboratory_mineral_media,filler,25.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
8.0,1.0,19.0,7,81.9,19.1,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
14.0,5.0,19.0,7,81.9,19.1,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
18.0,11.0,19.0,7,81.9,19.1,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
21.0,19.0,19.0,7,81.9,19.1,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
24.0,20.0,19.0,7,81.9,19.1,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
26.0,23.0,19.0,7,81.9,19.1,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
28.0,26.0,19.0,7,81.9,19.1,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
31.0,29.0,19.0,7,81.9,19.1,aerobic,microbial_enzymatic,no,30.0,laboratory_mineral_media,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,diverse_environmental,lab
15.0,11.0,20.0,5,95.0,5.0,aerobic,microbial_enzymatic,no,60.0,compost_organic_fertilizer,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,lab
22.0,23.0,20.0,5,95.0,5.0,aerobic,microbial_enzymatic,no,60.0,compost_organic_fertilizer,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,lab
36.0,35.0,20.0,5,95.0,5.0,aerobic,microbial_enzymatic,no,60.0,compost_organic_fertilizer,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,lab
15.0,11.0,20.0,6,95.0,5.0,aerobic,microbial_enzymatic,yes,60.0,compost_organic_fertilizer,filler,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,lab
22.0,21.0,20.0,6,95.0,5.0,aerobic,microbial_enzymatic,yes,60.0,compost_organic_fertilizer,filler,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,lab
36.0,36.0,20.0,6,95.0,5.0,aerobic,microbial_enzymatic,yes,60.0,compost_organic_fertilizer,filler,10.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,lab
15.0,10.0,20.0,7,95.0,5.0,aerobic,microbial_enzymatic,yes,60.0,compost_organic_fertilizer,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,lab
22.0,14.0,20.0,7,95.0,5.0,aerobic,microbial_enzymatic,yes,60.0,compost_organic_fertilizer,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,lab
36.0,20.0,20.0,7,95.0,5.0,aerobic,microbial_enzymatic,yes,60.0,compost_organic_fertilizer,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,lab
42.0,38.0,20.0,7,95.0,5.0,aerobic,microbial_enzymatic,yes,60.0,compost_organic_fertilizer,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,lab
67.0,44.0,20.0,7,95.0,5.0,aerobic,microbial_enzymatic,yes,60.0,compost_organic_fertilizer,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,lab
15.0,11.0,20.0,8,95.0,5.0,aerobic,microbial_enzymatic,yes,60.0,compost_organic_fertilizer,filler,30.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,lab
22.0,16.0,20.0,8,95.0,5.0,aerobic,microbial_enzymatic,yes,60.0,compost_organic_fertilizer,filler,30.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,lab
36.0,21.0,20.0,8,95.0,5.0,aerobic,microbial_enzymatic,yes,60.0,compost_organic_fertilizer,filler,30.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,lab
42.0,37.0,20.0,8,95.0,5.0,aerobic,microbial_enzymatic,yes,60.0,compost_organic_fertilizer,filler,30.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,lab
67.0,47.0,20.0,8,95.0,5.0,aerobic,microbial_enzymatic,yes,60.0,compost_organic_fertilizer,filler,30.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,lab
90.0,11.0,20.0,9,95.0,5.0,aerobic,all_mechanisms,no,23.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_fungi_mixed,lab
180.0,20.0,20.0,9,95.0,5.0,aerobic,all_mechanisms,no,23.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_fungi_mixed,lab
90.0,10.0,20.0,10,95.0,5.0,aerobic,all_mechanisms,yes,23.0,soil,filler,30.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_fungi_mixed,lab
180.0,23.0,20.0,10,95.0,5.0,aerobic,all_mechanisms,yes,23.0,soil,filler,30.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_fungi_mixed,lab
27.0,12.0,21.0,1,97.0,3.0,aerobic,microbial_enzymatic,no,58.0,compost_organic_fertilizer,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
33.0,20.0,21.0,1,97.0,3.0,aerobic,microbial_enzymatic,no,58.0,compost_organic_fertilizer,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
36.0,33.0,21.0,1,97.0,3.0,aerobic,microbial_enzymatic,no,58.0,compost_organic_fertilizer,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
38.0,47.0,21.0,1,97.0,3.0,aerobic,microbial_enzymatic,no,58.0,compost_organic_fertilizer,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
40.0,60.0,21.0,1,97.0,3.0,aerobic,microbial_enzymatic,no,58.0,compost_organic_fertilizer,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
41.0,70.0,21.0,1,97.0,3.0,aerobic,microbial_enzymatic,no,58.0,compost_organic_fertilizer,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
42.0,78.0,21.0,1,97.0,3.0,aerobic,microbial_enzymatic,no,58.0,compost_organic_fertilizer,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
43.0,86.0,21.0,1,97.0,3.0,aerobic,microbial_enzymatic,no,58.0,compost_organic_fertilizer,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
44.0,97.0,21.0,1,97.0,3.0,aerobic,microbial_enzymatic,no,58.0,compost_organic_fertilizer,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
46.0,99.0,21.0,1,97.0,3.0,aerobic,microbial_enzymatic,no,58.0,compost_organic_fertilizer,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
53.0,99.0,21.0,1,97.0,3.0,aerobic,microbial_enzymatic,no,58.0,compost_organic_fertilizer,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
23.0,10.0,21.0,2,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,3.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
28.0,10.0,21.0,2,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,3.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
36.0,35.0,21.0,2,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,3.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
40.0,35.0,21.0,2,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,3.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
42.0,46.0,21.0,2,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,3.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
43.0,60.0,21.0,2,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,3.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
44.0,69.0,21.0,2,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,3.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
45.0,77.0,21.0,2,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,3.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
45.0,86.0,21.0,2,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,3.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
46.0,92.0,21.0,2,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,3.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
47.0,99.0,21.0,2,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,3.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
54.0,100.0,21.0,2,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,3.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
28.0,14.0,21.0,3,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
29.0,20.0,21.0,3,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
30.0,29.0,21.0,3,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
31.0,36.0,21.0,3,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
32.0,43.0,21.0,3,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
33.0,49.0,21.0,3,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
39.0,58.0,21.0,3,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
43.0,70.0,21.0,3,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
45.0,78.0,21.0,3,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
46.0,87.0,21.0,3,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
46.0,94.0,21.0,3,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
47.0,99.0,21.0,3,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
54.0,100.0,21.0,3,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,10.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
28.0,24.0,21.0,4,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,25.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
33.0,23.0,21.0,4,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,25.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
34.0,33.0,21.0,4,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,25.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
35.0,42.0,21.0,4,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,25.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
36.0,49.0,21.0,4,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,25.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
40.0,49.0,21.0,4,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,25.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
40.0,55.0,21.0,4,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,25.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
41.0,61.0,21.0,4,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,25.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
42.0,65.0,21.0,4,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,25.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
42.0,72.0,21.0,4,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,25.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
44.0,82.0,21.0,4,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,25.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
45.0,89.0,21.0,4,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,25.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
46.0,95.0,21.0,4,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,25.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
46.0,99.0,21.0,4,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,25.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
50.0,99.0,21.0,4,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,25.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
54.0,99.0,21.0,4,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,25.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
25.0,8.0,21.0,5,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,45.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
28.0,13.0,21.0,5,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,45.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
32.0,11.0,21.0,5,97.0,3.0,aerobic,microbial_enzymatic,yes,58.0,compost_organic_fertilizer,filler,45.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,lab
