biodegradation_time_days,biodegradation_percentage,study_id,instance,phb_initial_mol,phv_initial_mol,biodegradation_condition,degradation_mechanism,t_biodeg,degradation_environment,additive_type_1,additive1_percentage_wt,additive_type_2,additive2_percentage_wt,additive_type_3,additive3_percentage_wt,sample_shape_morphology,pha_degrading_microbes,additives
35.0,51.0,20,3,95,5,aerobic,enzyme_mediated_microbial_biodegradation,23.0,laboratory_mineral_media,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
37.0,55.0,20,3,95,5,aerobic,enzyme_mediated_microbial_biodegradation,23.0,laboratory_mineral_media,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
40.0,58.0,20,3,95,5,aerobic,enzyme_mediated_microbial_biodegradation,23.0,laboratory_mineral_media,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
42.0,59.0,20,3,95,5,aerobic,enzyme_mediated_microbial_biodegradation,23.0,laboratory_mineral_media,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
44.0,60.0,20,3,95,5,aerobic,enzyme_mediated_microbial_biodegradation,23.0,laboratory_mineral_media,filler,20.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
4.0,5.0,20,4,95,5,aerobic,enzyme_mediated_microbial_biodegradation,23.0,laboratory_mineral_media,filler,30.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
7.0,7.0,20,4,95,5,aerobic,enzyme_mediated_microbial_biodegradation,23.0,laboratory_mineral_media,filler,30.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
12.0,13.0,20,4,95,5,aerobic,enzyme_mediated_microbial_biodegradation,23.0,laboratory_mineral_media,filler,30.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
14.0,18.0,20,4,95,5,aerobic,enzyme_mediated_microbial_biodegradation,23.0,laboratory_mineral_media,filler,30.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
17.0,22.0,20,4,95,5,aerobic,enzyme_mediated_microbial_biodegradation,23.0,laboratory_mineral_media,filler,30.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
20.0,28.0,20,4,95,5,aerobic,enzyme_mediated_microbial_biodegradation,23.0,laboratory_mineral_media,filler,30.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
22.0,32.0,20,4,95,5,aerobic,enzyme_mediated_microbial_biodegradation,23.0,laboratory_mineral_media,filler,30.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
25.0,36.0,20,4,95,5,aerobic,enzyme_mediated_microbial_biodegradation,23.0,laboratory_mineral_media,filler,30.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
27.0,42.0,20,4,95,5,aerobic,enzyme_mediated_microbial_biodegradation,23.0,laboratory_mineral_media,filler,30.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
29.0,46.0,20,4,95,5,aerobic,enzyme_mediated_microbial_biodegradation,23.0,laboratory_mineral_media,filler,30.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
32.0,51.0,20,4,95,5,aerobic,enzyme_mediated_microbial_biodegradation,23.0,laboratory_mineral_media,filler,30.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
34.0,54.0,20,4,95,5,aerobic,enzyme_mediated_microbial_biodegradation,23.0,laboratory_mineral_media,filler,30.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
37.0,56.0,20,4,95,5,aerobic,enzyme_mediated_microbial_biodegradation,23.0,laboratory_mineral_media,filler,30.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
39.0,58.0,20,4,95,5,aerobic,enzyme_mediated_microbial_biodegradation,23.0,laboratory_mineral_media,filler,30.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
44.0,58.0,20,4,95,5,aerobic,enzyme_mediated_microbial_biodegradation,23.0,laboratory_mineral_media,filler,30.0,no_additive,0.0,no_additive,0.0,sheets,bacteria_dominated,yes
66.0,33.0,22,1,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,no
79.0,37.0,22,1,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,no
94.0,40.0,22,1,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,no
104.0,43.0,22,1,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,no
118.0,45.0,22,1,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,no
131.0,47.0,22,1,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,no
146.0,49.0,22,1,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,no
160.0,52.0,22,1,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,no
174.0,54.0,22,1,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,no
188.0,55.0,22,1,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,no
209.0,59.0,22,1,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,no
229.0,61.0,22,1,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,no
251.0,65.0,22,1,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,no
284.0,70.0,22,1,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,no
308.0,73.0,22,1,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,no
322.0,75.0,22,1,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,no
350.0,76.0,22,1,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,no
385.0,83.0,22,1,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,no
412.0,86.0,22,1,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,no
450.0,89.0,22,1,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,no
8.0,9.0,22,2,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,15.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
11.0,14.0,22,2,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,15.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
18.0,21.0,22,2,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,15.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
26.0,26.0,22,2,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,15.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
33.0,30.0,22,2,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,15.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
45.0,35.0,22,2,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,15.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
58.0,38.0,22,2,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,15.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
68.0,41.0,22,2,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,15.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
87.0,46.0,22,2,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,15.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
103.0,52.0,22,2,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,15.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
117.0,54.0,22,2,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,15.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
141.0,59.0,22,2,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,15.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
157.0,61.0,22,2,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,15.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
169.0,64.0,22,2,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,15.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
181.0,65.0,22,2,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,15.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
194.0,67.0,22,2,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,15.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
202.0,69.0,22,2,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,15.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
219.0,71.0,22,2,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,15.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
233.0,73.0,22,2,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,15.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
246.0,75.0,22,2,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,15.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
284.0,82.0,22,2,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,15.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
307.0,86.0,22,2,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,15.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
347.0,88.0,22,2,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,15.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
383.0,92.0,22,2,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,15.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
414.0,95.0,22,2,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,15.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
452.0,96.0,22,2,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,15.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
23.0,21.0,22,3,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,25.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
33.0,26.0,22,3,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,25.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
41.0,30.0,22,3,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,25.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
53.0,35.0,22,3,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,25.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
66.0,38.0,22,3,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,25.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
80.0,41.0,22,3,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,25.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
95.0,45.0,22,3,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,25.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
106.0,50.0,22,3,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,25.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
130.0,58.0,22,3,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,25.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
147.0,60.0,22,3,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,25.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
157.0,63.0,22,3,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,25.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
174.0,66.0,22,3,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,25.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
194.0,68.0,22,3,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,25.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
209.0,69.0,22,3,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,25.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
227.0,72.0,22,3,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,25.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
252.0,76.0,22,3,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,25.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
284.0,84.0,22,3,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,25.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
307.0,89.0,22,3,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,25.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
322.0,91.0,22,3,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,25.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
350.0,92.0,22,3,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,25.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
386.0,94.0,22,3,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,25.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
413.0,97.0,22,3,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,filler,25.0,no_additive,0.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
14.0,8.0,22,4,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,15.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
20.0,15.0,22,4,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,15.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
31.0,21.0,22,4,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,15.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
40.0,26.0,22,4,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,15.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
53.0,30.0,22,4,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,15.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
69.0,40.0,22,4,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,15.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
81.0,45.0,22,4,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,15.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
94.0,49.0,22,4,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,15.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
117.0,53.0,22,4,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,15.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
138.0,58.0,22,4,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,15.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
154.0,60.0,22,4,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,15.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
163.0,61.0,22,4,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,15.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
197.0,69.0,22,4,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,15.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
217.0,73.0,22,4,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,15.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
235.0,77.0,22,4,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,15.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
264.0,80.0,22,4,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,15.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
272.0,81.0,22,4,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,15.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
279.0,82.0,22,4,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,15.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
295.0,84.0,22,4,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,15.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
307.0,85.0,22,4,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,15.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
327.0,88.0,22,4,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,15.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
360.0,91.0,22,4,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,15.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
13.0,10.0,22,5,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,25.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
18.0,17.0,22,5,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,25.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
29.0,25.0,22,5,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,25.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
33.0,29.0,22,5,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,25.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
40.0,33.0,22,5,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,25.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
49.0,36.0,22,5,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,25.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
56.0,40.0,22,5,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,25.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
69.0,45.0,22,5,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,25.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
84.0,51.0,22,5,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,25.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
101.0,59.0,22,5,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,25.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
121.0,66.0,22,5,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,25.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
141.0,70.0,22,5,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,25.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
164.0,77.0,22,5,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,25.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
197.0,84.0,22,5,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,25.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
218.0,90.0,22,5,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,25.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
234.0,91.0,22,5,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,25.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
258.0,95.0,22,5,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,25.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
294.0,97.0,22,5,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,25.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
327.0,100.0,22,5,95,5,aerobic,hydrolysis_assisted_microbial_assimilation,25.0,marine_aquatic,no_additive,0.0,filler,25.0,no_additive,0.0,matrix_composites,bacteria_dominated,yes
14.0,5.0,23,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,no
17.0,7.0,23,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,no
19.0,8.0,23,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,no
23.0,10.0,23,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,no
25.0,12.0,23,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,no
29.0,16.0,23,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,no
32.0,17.0,23,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,no
37.0,22.0,23,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,no
42.0,26.0,23,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,no
46.0,34.0,23,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,no
50.0,35.0,23,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,no
54.0,37.0,23,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,no
57.0,41.0,23,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,no
61.0,42.0,23,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,no
65.0,48.0,23,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,no
67.0,52.0,23,1,97,3,aerobic,all_mechanisms,28.0,soil,no_additive,0.0,no_additive,0.0,no_additive,0.0,films,bacteria_fungi_mixed,no
